length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,pop_den_length,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
67604.98199999986,67604.98199999986,54.39049656213705,0.6649896143121121,0.6649896143121121,26,1,804363843.3319069,41604.07900000008,42506.319000000076,7133.822284958383,0.9351875917115077,0.6918774819127386,0.6918774819127386
74952.79699999967,74952.79699999967,58.7944691526005,0.6697066189734113,0.6697066189734113,28,1,889409343.3622857,44985.87600000007,46056.44400000005,6959.019214426255,0.9331062675334432,0.690894939540906,0.690894939540906
78602.28099999962,78602.28099999962,60.249221339516986,0.6612696938311787,0.6612696938311787,29,1,955894515.3420758,46509.84000000005,47580.40800000003,6873.95931531376,0.9309037545060509,0.6857654198129156,0.6857654198129156
86478.68599999968,86478.68599999968,67.2575342139947,0.661860974988347,0.661860974988347,33,1,1002871212.0625772,50556.28600000001,51713.93900000001,6549.749619374706,0.9267864897491973,0.6833281234306786,0.6833281234306786
88226.7609999996,88226.7609999996,68.82244160985361,0.6619112322230353,0.6619112322230353,34,1,1015085346.2946105,51592.855000000025,52767.82199999998,6504.333481131247,0.9253965900424791,0.6807335883772121,0.6807335883772121
97255.2459999996,97255.2459999996,75.5703523464658,0.6598571102529521,0.6598571102529521,39,1,1083118224.4986079,55122.96400000002,56297.931,6205.224236608494,0.9213228842919327,0.6804874200125647,0.6804874200125647
98174.0949999996,98174.0949999996,75.72598523676008,0.6654710324685364,0.6654710324685364,39,1,1092675206.9691427,55349.02000000001,56523.98699999999,6167.063548885783,0.9200623766471901,0.6825829735187309,0.6825829735187309
101476.5059999996,101476.5059999996,76.61058815414067,0.6722188431339265,0.6722188431339265,39,1,1131136958.6422286,56408.92,57583.88700000002,6226.474494879843,0.9188578317001881,0.6930991800652067,0.6930991800652067
101685.29599999958,101685.29599999958,76.61058815383095,0.6756812815978086,0.6756812815978086,39,1,1136732101.2362323,56408.92,57583.88700000002,6295.782658963918,0.9178016255330328,0.691713474109702,0.691713474109702
105185.72199999969,105185.72199999969,76.9863532972079,0.6897170469500705,0.6897170469500705,39,1,1170041753.0486007,57158.62999999999,58333.596999999994,6387.896781578093,0.9152972939127793,0.7026590786345183,0.7026590786345183
